start_date,end_date,day,status,discipline,discipline_code,event,event_medal,phase,gender,event_type,venue,venue_code,location_description,location_code,url
2024-07-30 16:02:00.000,2024-07-30 16:13:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 51kg,0,Men's 51kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-51kg/8fnl000600--
2024-07-30 16:06:00.000,2024-07-30 16:12:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Repechage,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/rep1000200--
2024-07-30 16:12:00.000,2024-07-30 16:18:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Semifinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/sfnl000200--
2024-07-30 16:18:00.000,2024-07-30 16:29:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 80kg,0,Men's 80kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-80kg/8fnl000300--
2024-07-30 16:18:00.000,2024-07-30 16:24:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,0,Men -81 kg Semifinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/sfnl000100--
2024-07-30 16:30:00.000,2024-07-30 16:46:00.000,2024-07-30,FINISHED,Rugby Sevens,RU7,Women,0,Women's Finals,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/fnl-000600--
2024-07-30 16:34:00.000,2024-07-30 16:45:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 80kg,0,Men's 80kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-80kg/8fnl000400--
2024-07-30 16:35:00.000,2024-07-30 18:00:00.000,2024-07-30,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group A,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpa-000500--
2024-07-30 16:48:00.000,2024-07-30 16:54:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,3,Men -81 kg Contests for Bronze Medals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/repf000100--
2024-07-30 16:54:00.000,2024-07-30 17:00:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,3,Men -81 kg Contests for Bronze Medals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/repf000200--
2024-07-30 17:00:00.000,2024-07-30 17:50:00.000,2024-07-30,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool F - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpf-000300--
2024-07-30 17:00:00.000,2024-07-30 18:45:00.000,2024-07-30,FINISHED,Football,FBL,Men,0,Men's Group B,M,HTEAM,Lyon Stadium,LYO,"Lyon Stadium, Lyon",LYO,/en/paris-2024/results/football/men/gpb-000500--
2024-07-30 17:00:00.000,2024-07-30 18:45:00.000,2024-07-30,FINISHED,Football,FBL,Men,0,Men's Group B,M,HTEAM,Nice Stadium,NIC,"Nice Stadium, Nice",NIC,/en/paris-2024/results/football/men/gpb-000600--
2024-07-30 17:00:00.000,2024-07-30 18:30:00.000,2024-07-30,FINISHED,Hockey,HOC,Men,0,Men's Pool B,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/men/gpb-000800--
2024-07-30 17:00:00.000,2024-07-30 17:06:00.000,2024-07-30,FINISHED,Judo,JUD,Men -81 kg,1,Men -81 kg Final,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--81-kg/fnl-000100--
2024-07-30 17:00:00.000,2024-07-30 17:16:00.000,2024-07-30,FINISHED,Rugby Sevens,RU7,Women,0,Women's Finals,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/fnl-000500--
2024-07-30 17:00:00.000,2024-07-30 19:15:00.000,2024-07-30,FINISHED,Volleyball,VVO,Men,0,Men's Preliminary Round - Pool A,M,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/men/gpa-000300--
2024-07-30 17:15:00.000,2024-07-30 19:00:00.000,2024-07-30,FINISHED,Basketball,BKB,Men,0,Men's Group Phase - Group B,M,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/men/gpb-000300--
2024-07-30 17:30:00.000,2024-07-30 17:55:00.000,2024-07-30,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-000100--
2024-07-30 18:00:00.000,2024-07-30 18:25:00.000,2024-07-30,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-000200--
2024-07-30 18:00:00.000,2024-07-30 18:16:00.000,2024-07-30,FINISHED,Rugby Sevens,RU7,Women,0,Women's Finals,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/fnl-000400--
2024-07-30 18:30:00.000,2024-07-30 18:46:00.000,2024-07-30,FINISHED,Rugby Sevens,RU7,Women,0,Women's Finals,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/fnl-000300--
2024-07-30 18:35:00.000,2024-07-30 19:00:00.000,2024-07-30,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-000100--
2024-07-30 19:00:00.000,2024-07-30 20:45:00.000,2024-07-30,FINISHED,Football,FBL,Men,0,Men's Group A,M,HTEAM,Marseille Stadium,MRS,"Marseille Stadium, Marseille",MRS,/en/paris-2024/results/football/men/gpa-000500--
2024-07-30 19:00:00.000,2024-07-30 20:45:00.000,2024-07-30,FINISHED,Football,FBL,Men,0,Men's Group A,M,HTEAM,Geoffroy-Guichard Stadium,STE,"Geoffroy-Guichard Stadium, Saint-Etienne",STE,/en/paris-2024/results/football/men/gpa-000600--
2024-07-30 19:00:00.000,2024-07-30 20:30:00.000,2024-07-30,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group B,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpb-000900--
2024-07-30 19:00:00.000,2024-07-30 19:16:00.000,2024-07-30,FINISHED,Rugby Sevens,RU7,Women,3,Women's Finals,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/fnl-000200--
2024-07-30 19:05:00.000,2024-07-30 19:30:00.000,2024-07-30,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-000200--
2024-07-30 19:30:00.000,2024-07-30 20:55:00.000,2024-07-30,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group A,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpa-000600--
2024-07-30 19:45:00.000,2024-07-30 21:15:00.000,2024-07-30,FINISHED,Hockey,HOC,Men,0,Men's Pool B,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/men/gpb-000900--
2024-07-30 19:45:00.000,2024-07-30 20:01:00.000,2024-07-30,FINISHED,Rugby Sevens,RU7,Women,1,Women's Finals,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/fnl-000100--
2024-07-30 20:00:00.000,2024-07-30 20:50:00.000,2024-07-30,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool F - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpf-000400--
2024-07-30 20:00:00.000,2024-07-30 20:11:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 51kg,0,Men's 51kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-51kg/8fnl000700--
2024-07-30 20:16:00.000,2024-07-30 20:27:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 51kg,0,Men's 51kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-51kg/8fnl000800--
2024-07-30 20:32:00.000,2024-07-30 20:43:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 80kg,0,Men's 80kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-80kg/8fnl000500--
2024-07-30 20:48:00.000,2024-07-30 20:59:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 80kg,0,Men's 80kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-80kg/8fnl000600--
2024-07-30 21:00:00.000,2024-07-30 21:25:00.000,2024-07-30,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-000300--
2024-07-30 21:00:00.000,2024-07-30 22:45:00.000,2024-07-30,FINISHED,Basketball,BKB,Men,0,Men's Group Phase - Group B,M,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/men/gpb-000400--
2024-07-30 21:00:00.000,2024-07-30 21:50:00.000,2024-07-30,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool A - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpa-000400--
2024-07-30 21:00:00.000,2024-07-30 22:45:00.000,2024-07-30,FINISHED,Football,FBL,Men,0,Men's Group D,M,HTEAM,La Beaujoire Stadium,NAN,"La Beaujoire Stadium, Nantes",NAN,/en/paris-2024/results/football/men/gpd-000500--
2024-07-30 21:00:00.000,2024-07-30 22:45:00.000,2024-07-30,FINISHED,Football,FBL,Men,0,Men's Group D,M,HTEAM,Parc des Princes,PDP,"Parc des Princes, Paris",PDP,/en/paris-2024/results/football/men/gpd-000600--
2024-07-30 21:00:00.000,2024-07-30 22:30:00.000,2024-07-30,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group A,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpa-000900--
2024-07-30 21:00:00.000,2024-07-30 23:15:00.000,2024-07-30,FINISHED,Volleyball,VVO,Men,0,Men's Preliminary Round - Pool A,M,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/men/gpa-000400--
2024-07-30 21:04:00.000,2024-07-30 21:15:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 80kg,0,Men's 80kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-80kg/8fnl000700--
2024-07-30 21:05:00.000,2024-07-30 22:30:00.000,2024-07-30,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group B,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpb-000600--
2024-07-30 21:20:00.000,2024-07-30 21:31:00.000,2024-07-30,FINISHED,Boxing,BOX,Men's 80kg,0,Men's 80kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-80kg/8fnl000800--
2024-07-30 21:30:00.000,2024-07-30 21:55:00.000,2024-07-30,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-000400--
2024-07-30 22:00:00.000,2024-07-30 22:50:00.000,2024-07-30,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool E - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpe-000400--
2024-07-30 22:05:00.000,2024-07-30 22:30:00.000,2024-07-30,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-000300--
2024-07-30 22:35:00.000,2024-07-30 23:00:00.000,2024-07-30,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-000400--
2024-07-31 09:00:00.000,2024-07-31 09:50:00.000,2024-07-31,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool E - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpe-000300--
2024-07-31 09:00:00.000,2024-07-31 10:30:00.000,2024-07-31,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group B,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpb-000700--
2024-07-31 09:00:00.000,2024-07-31 12:00:00.000,2024-07-31,FINISHED,Shooting,SHO,Trap Women,0,Trap Women's Qualification,W,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - Shotgun Range,SH6,/en/paris-2024/results/shooting/trap-women/qual--------
2024-07-31 09:00:00.000,2024-07-31 11:15:00.000,2024-07-31,FINISHED,Volleyball,VVO,Men,0,Men's Preliminary Round - Pool B,M,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/men/gpb-000400--
2024-07-31 10:00:00.000,2024-07-31 10:50:00.000,2024-07-31,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool F - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpf-000300--
2024-07-31 10:00:00.000,2024-07-31 11:30:00.000,2024-07-31,FINISHED,Hockey,HOC,Women,0,Women's Pool B,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/women/gpb-000700--
2024-07-31 10:00:00.000,2024-07-31 10:06:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-000200--
2024-07-31 10:06:00.000,2024-07-31 10:12:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-000300--
2024-07-31 10:12:00.000,2024-07-31 10:18:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-000400--
2024-07-31 10:18:00.000,2024-07-31 10:24:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-000500--
2024-07-31 10:24:00.000,2024-07-31 10:30:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-000600--
2024-07-31 10:30:00.000,2024-07-31 12:00:00.000,2024-07-31,FINISHED,Hockey,HOC,Women,0,Women's Pool B,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/women/gpb-000800--
2024-07-31 10:30:00.000,2024-07-31 10:36:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-000700--
2024-07-31 10:34:00.000,2024-07-31 10:41:00.000,2024-07-31,FINISHED,Rowing,ROW,Men's Pair,0,Men's Pair Semifinals,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-pair/sfnl--------
2024-07-31 10:36:00.000,2024-07-31 10:42:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-000800--
2024-07-31 10:42:00.000,2024-07-31 10:48:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-001000--
2024-07-31 10:44:00.000,2024-07-31 10:51:00.000,2024-07-31,FINISHED,Rowing,ROW,Men's Pair,0,Men's Pair Semifinals,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-pair/sfnl--------
2024-07-31 10:48:00.000,2024-07-31 10:54:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-001100--
2024-07-31 10:54:00.000,2024-07-31 11:00:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-001200--
2024-07-31 11:00:00.000,2024-07-31 12:45:00.000,2024-07-31,FINISHED,Basketball,BKB,Women,0,Women's Group Phase - Group A,W,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/women/gpa-000300--
2024-07-31 11:00:00.000,2024-07-31 11:50:00.000,2024-07-31,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool C - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpc-000300--
2024-07-31 11:00:00.000,2024-07-31 11:11:00.000,2024-07-31,FINISHED,Boxing,BOX,Men's 57kg,0,Men's 57kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-57kg/8fnl000100--
2024-07-31 11:00:00.000,2024-07-31 12:30:00.000,2024-07-31,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group A,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpa-000700--
2024-07-31 11:00:00.000,2024-07-31 11:06:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-001400--
2024-07-31 11:06:00.000,2024-07-31 11:12:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-001500--
2024-07-31 11:12:00.000,2024-07-31 11:18:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/r32-001600--
2024-07-31 11:16:00.000,2024-07-31 11:27:00.000,2024-07-31,FINISHED,Boxing,BOX,Men's 57kg,0,Men's 57kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-57kg/8fnl000200--
2024-07-31 11:18:00.000,2024-07-31 11:24:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/8fnl000100--
2024-07-31 11:24:00.000,2024-07-31 11:30:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/8fnl000200--
2024-07-31 11:30:00.000,2024-07-31 11:36:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/8fnl000300--
2024-07-31 11:32:00.000,2024-07-31 11:43:00.000,2024-07-31,FINISHED,Boxing,BOX,Men's 71kg,0,Men's 71kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-71kg/8fnl000100--
2024-07-31 11:36:00.000,2024-07-31 11:42:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/8fnl000400--
2024-07-31 11:42:00.000,2024-07-31 11:48:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/8fnl000500--
2024-07-31 11:48:00.000,2024-07-31 11:59:00.000,2024-07-31,FINISHED,Boxing,BOX,Men's 71kg,0,Men's 71kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-71kg/8fnl000200--
2024-07-31 11:48:00.000,2024-07-31 11:54:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/8fnl000600--
2024-07-31 11:54:00.000,2024-07-31 12:00:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/8fnl000700--
2024-07-31 12:00:00.000,2024-07-31 12:50:00.000,2024-07-31,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool D - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpd-000300--
2024-07-31 12:00:00.000,2024-07-31 12:06:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/8fnl000800--
2024-07-31 12:06:00.000,2024-07-31 12:12:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/qfnl000100--
2024-07-31 12:12:00.000,2024-07-31 12:18:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/qfnl000200--
2024-07-31 12:18:00.000,2024-07-31 12:24:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/qfnl000300--
2024-07-31 12:24:00.000,2024-07-31 12:30:00.000,2024-07-31,FINISHED,Judo,JUD,Men -90 kg,0,Men -90 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--90-kg/qfnl000400--
2024-07-31 12:45:00.000,2024-07-31 14:15:00.000,2024-07-31,FINISHED,Hockey,HOC,Women,0,Women's Pool A,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/women/gpa-000700--
2024-07-31 13:00:00.000,2024-07-31 15:15:00.000,2024-07-31,FINISHED,Volleyball,VVO,Men,0,Men's Preliminary Round - Pool C,M,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/men/gpc-000400--
2024-07-31 13:15:00.000,2024-07-31 14:45:00.000,2024-07-31,FINISHED,Hockey,HOC,Women,0,Women's Pool B,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/women/gpb-000900--
2024-07-31 13:30:00.000,2024-07-31 15:15:00.000,2024-07-31,FINISHED,Basketball,BKB,Women,0,Women's Group Phase - Group A,W,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/women/gpa-000400--
2024-07-31 14:00:00.000,2024-07-31 15:30:00.000,2024-07-31,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group A,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpa-000800--
